pixel_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,CTOF
3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,20,13,7,14,10,7,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,23,28,11,13,15,14,6,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,12,21,19,16,9,10,6,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,14,25,14,18,9,12,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,27,25,19,11,11,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,12,16,29,19,16,7,15,5,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,20,19,20,21,10,10,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,24,18,13,12,9,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,16,26,30,19,14,11,6,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,26,28,26,13,9,15,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18,17,30,19,19,9,8,14,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3615,0,0,0,1,11,19,27,15,22,7,11,13,4,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3616,0,0,0,0,1,3,10,8,2,4,1,10,8,4,4,6,6,5,4,8,5,2,6,5,8,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,7
3617,0,0,0,0,0,1,2,0,0,1,1,1,2,1,1,1,0,1,0,3,2,2,5,9,1,3,6,8,11,7,3,8,5,7,7,5,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,7
3618,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,4,3,2,2,2,5,3,5,10,4,6,6,14,6,6,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
3619,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,1,0,2,2,5,3,8,8,3,13,11,11,4,6,3,6,3,3,1,2,1,2,0,1,0,1,0,7
3620,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,5,13,15,14,12,18,12,13,14,6,5,2,5,1,0,0,0,0,0,7
3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,2,10,10,18,10,12,12,11,13,5,6,3,1,4,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3622,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,22,23,25,26,23,7,10,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8,9,4,12,9,7,15,19,15,12,8,2,5,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,2,1,3,3,6,7,9,7,6,7,14,4,13,6,7,3,6,5,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,4,5,4,8,11,3,20,10,6,9,8,12,1,8,3,4,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,2,3,3,3,7,11,9,14,7,5,8,6,8,6,5,5,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,4,3,5,7,5,4,17,9,4,8,8,9,13,4,3,2,0,3,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,8
3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,6,4,4,8,10,9,14,10,11,5,9,5,5,5,4,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,8
3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7,6,7,11,5,7,7,12,9,3,5,9,5,5,5,2,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,8
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,5,6,6,8,9,7,11,9,10,10,4,10,6,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,8
3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,3,8,4,12,5,6,14,10,10,10,3,3,1,5,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,8
3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,6,5,6,4,3,8,11,6,9,1,7,3,7,8,6,3,2,3,1,1,0,0,0,0,0,0,0,0,8
3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,5,3,7,9,9,4,10,11,5,6,5,3,4,2,4,5,1,1,1,2,1,0,0,0,0,0,0,8
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,2,9,4,4,5,12,4,7,9,5,5,6,3,2,7,0,5,1,0,2,1,0,1,1,0,0,8
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,6,4,4,7,6,10,6,4,6,4,5,3,9,4,4,0,2,2,1,0,0,0,0,0,8
3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,11,9,9,8,10,11,9,13,5,2,7,1,3,1,2,2,2,1,2,1,2,3,0,1,0,0,1,8
3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,5,7,12,13,15,13,11,8,11,5,4,2,4,3,1,2,2,2,0,0,0,3,1,0,1,0,0,0,8
3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,11,5,9,10,11,9,11,11,3,7,6,1,4,2,3,1,0,3,1,1,0,0,0,0,0,1,0,1,8
3639,1,1,2,2,9,6,6,11,10,6,11,8,11,12,7,5,3,5,1,4,2,2,1,0,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,8,7,7,4,8,12,7,7,8,10,6,8,5,2,4,0,2,3,0,2,1,1,0,0,0,1,1,0,8
3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,7,6,6,8,12,6,7,10,9,7,8,9,0,3,3,0,2,3,2,3,2,1,0,1,1,1,1,8
3642,0,2,3,2,3,14,5,7,1,8,15,11,9,4,4,3,1,1,2,0,0,3,3,5,2,0,4,0,1,3,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3643,0,1,0,1,3,4,1,6,5,4,1,4,3,2,3,7,8,7,11,4,8,14,3,4,6,3,2,0,3,2,1,2,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,26,30,19,19,12,6,4,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,44,22,23,18,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3646,0,0,0,0,0,1,0,0,1,0,1,3,6,3,1,3,5,6,7,7,13,4,12,8,7,4,8,3,5,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3647,0,0,0,0,0,0,1,1,2,0,0,5,1,4,7,14,7,9,17,14,10,8,10,8,2,2,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3648,0,0,0,0,0,0,0,0,0,0,3,7,10,11,14,15,12,9,8,9,17,7,2,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3649,0,0,0,0,0,0,0,1,1,1,6,8,8,9,10,16,5,11,8,8,8,5,4,6,2,7,2,1,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3650,0,0,0,0,0,0,0,2,1,1,2,7,11,9,13,4,14,9,10,10,3,5,3,3,5,4,0,3,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3651,0,0,0,0,0,0,0,2,2,5,4,5,9,5,9,10,7,8,6,8,6,9,5,4,1,3,2,5,6,3,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3652,0,0,0,0,0,0,0,2,1,0,6,8,6,6,10,3,7,14,9,8,10,6,4,5,5,4,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3653,0,0,0,0,0,0,0,0,0,5,6,4,6,7,10,10,7,11,11,10,13,6,6,7,3,4,3,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3654,0,0,0,0,0,0,0,0,1,4,6,4,7,4,8,3,12,12,8,7,5,5,7,4,4,5,1,2,7,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3655,0,0,0,0,0,0,0,1,0,2,5,2,6,2,3,2,11,6,10,10,13,8,5,4,4,7,1,7,4,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3656,0,0,0,0,0,0,0,1,3,6,2,2,4,5,5,11,10,9,11,7,3,7,5,9,4,7,2,2,2,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3657,0,0,0,0,0,0,0,2,1,9,6,5,4,6,6,7,8,8,6,4,5,4,7,3,5,3,7,3,4,3,1,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3658,0,0,0,0,1,0,1,1,2,5,4,4,8,6,7,3,5,10,6,3,6,7,4,7,4,7,5,5,6,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3659,0,0,0,0,0,0,0,2,2,2,3,3,4,2,8,6,11,5,10,10,10,8,6,8,6,3,2,8,5,3,4,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3660,0,0,0,0,0,0,0,0,0,1,2,2,2,3,9,8,11,5,8,6,8,8,8,9,7,5,9,1,7,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3661,0,0,0,0,0,0,1,0,0,1,1,2,4,3,8,5,4,10,5,8,12,9,10,6,6,4,6,2,7,5,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3662,0,0,0,0,0,0,2,0,0,0,1,1,2,3,5,6,4,9,4,5,6,12,6,7,12,8,9,7,2,5,2,1,2,1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3663,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,7,3,3,4,13,8,5,8,5,7,6,9,7,10,8,3,6,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3664,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,5,11,14,7,7,9,10,6,4,4,7,4,3,3,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3665,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,5,6,2,7,7,9,5,15,5,12,10,5,6,4,1,6,0,2,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3666,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,4,7,7,10,10,12,10,13,13,8,4,3,7,2,4,3,4,0,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3667,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,5,4,10,13,14,8,8,7,7,8,7,3,4,4,3,3,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3668,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,5,3,7,12,11,7,7,10,11,5,13,5,8,7,1,2,0,3,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,6,4,12,6,10,10,12,9,8,10,8,1,4,5,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,9,7,9,5,8,13,9,7,7,11,6,5,5,4,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3671,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,3,2,3,3,4,5,9,8,12,5,11,3,12,4,8,10,5,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,6,5,9,13,13,8,10,10,7,5,10,9,4,5,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,10,12,9,8,8,7,9,13,9,8,4,5,5,5,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,9,1,5,5,12,12,15,9,12,10,8,4,2,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,6,5,4,9,13,7,5,3,8,11,6,2,8,6,4,2,0,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,2,7,7,7,13,7,7,8,14,3,10,4,3,5,3,6,1,1,2,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3677,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,2,4,5,6,4,10,6,8,12,11,8,8,3,5,4,2,5,3,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3678,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,3,4,2,8,2,6,8,15,8,5,9,5,4,5,5,8,5,4,2,2,0,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4,8,8,6,8,10,8,6,4,5,6,11,4,9,5,4,0,3,2,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,11,7,7,5,12,5,4,7,6,8,11,3,4,3,2,4,4,0,1,2,0,1,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,11,8,7,11,8,5,8,7,11,6,5,5,5,2,4,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,10,3,12,13,11,12,6,8,10,5,9,6,3,2,3,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8,6,5,5,6,12,10,10,10,5,8,9,6,3,0,4,2,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,7,5,4,4,5,17,7,9,9,6,7,5,5,4,3,1,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,5,7,8,7,8,9,9,6,10,8,6,2,5,4,5,1,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,5,4,10,7,10,5,13,12,6,3,13,6,5,8,3,3,2,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,2,13,4,2,4,11,5,16,8,4,6,8,4,3,7,4,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,4,3,8,8,4,9,9,5,12,11,6,5,3,7,3,5,1,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,3,9,5,8,7,5,6,12,10,8,4,7,5,1,5,2,4,4,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,7,4,5,6,2,11,5,7,9,14,4,6,3,4,6,0,4,4,1,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
3691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,2,5,8,10,12,8,9,11,7,9,3,7,4,5,4,4,1,2,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,6,2,7,9,9,6,6,6,4,7,4,7,9,9,6,5,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,3,6,9,8,6,7,7,7,9,6,4,4,6,7,3,7,6,3,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,3,2,6,6,7,6,2,6,9,3,7,6,1,4,7,7,7,3,4,3,5,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,7,3,3,3,7,2,6,9,7,6,10,8,3,0,7,3,2,6,2,2,1,4,3,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,3,3,5,5,3,4,7,10,4,3,5,6,6,4,2,4,3,4,3,3,4,5,1,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,7,6,5,6,7,6,7,9,5,6,10,5,2,6,2,4,5,2,1,1,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,9
3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,7,2,6,4,3,9,11,4,3,2,5,10,1,5,3,2,1,2,2,3,2,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,2,2,2,3,11,8,5,7,4,6,4,4,6,3,1,3,6,3,5,3,5,1,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,9
3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,6,2,7,4,6,7,4,10,4,7,4,5,7,6,2,3,1,3,9,3,1,4,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,9
3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,4,11,4,5,6,3,5,4,6,4,4,4,1,4,7,4,4,5,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,9
3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,2,4,9,4,4,3,7,6,5,11,2,7,0,5,3,1,4,0,3,3,5,0,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,9
